
extDB3: https://bitbucket.org/torndeco/extdb3/wiki/Home
extDB3: Version: 1.031
extDB3: Windows Version
Message: All development for extDB3 is done on a Linux Dedicated Server
Message: If you would like to Donate to extDB3 Development
Message: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2SUEFTGABTAM2
Message: Also leave a message if there is any particular feature you would like to see added.
Message: Thanks for all the people that have donated.
Message: Torndeco: 18/05/15


extDB3: Found extdb3-conf.ini
extDB3: Detected 8 Cores, Setting up 6 Worker Threads
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...


[04:00:57:369226 +02:00] [Thread 16820] extDB3: MariaDBConnectorException: altislife: Can't connect to MySQL server on '127.0.0.1' (0)
[04:20:09:263611 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198247472190'
[06:48:54:379429 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:59:303472 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:04:239660 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:09:182804 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:14:130724 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:19:078891 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:24:024276 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:28:966465 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:33:908624 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:38:858771 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:43:792922 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:48:733048 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:53:667137 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:49:58:623396 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:03:557524 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:08:509687 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:13:450038 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:18:410228 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:23:344358 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:28:278492 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:33:239737 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:38:198014 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:43:130135 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:48:070245 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:53:006410 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:50:57:939570 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:02:872712 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:07:827865 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:12:764007 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:17:705151 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:22:634265 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:27:568602 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:32:518777 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:37:454872 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:42:400065 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:47:356251 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:52:290379 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:51:57:248566 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:52:02:210723 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:58:54:091860 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:58:55:038396 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:01:711812 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:06:665988 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:11:622182 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:16:558407 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:21:505581 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:23:085763 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[06:59:24:557686 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[06:59:26:424620 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:30:415250 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[06:59:31:379874 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:35:331414 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[06:59:36:319979 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:40:312890 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[06:59:41:250431 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:45:291530 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[06:59:46:193936 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:50:266780 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[06:59:51:140023 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:59:55:214960 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[06:59:56:070176 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:00:180170 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[07:00:01:041615 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:05:142328 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[07:00:05:953489 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:10:085497 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[07:00:10:899707 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:15:042712 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[07:00:15:828804 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:20:755940 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:25:685060 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:28:396313 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[07:00:28:850117 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[07:00:30:643243 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:34:202812 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198203094842'
[07:00:35:596477 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:40:535645 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:45:468733 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:50:414869 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:00:55:349937 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:00:282017 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:05:204108 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:10:139327 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:15:074405 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:20:017543 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:25:000317 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:29:908886 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:34:822993 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:39:763099 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:44:704249 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:49:666448 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:54:620916 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:01:59:570079 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:04:496185 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:09:437359 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:14:398555 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:19:315842 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:24:251018 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:29:177111 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:34:136280 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:39:072507 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:43:997610 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:48:923928 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:53:875060 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:02:58:795222 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:03:728303 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:08:660415 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:13:610213 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:18:539361 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:23:459614 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:28:403629 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:33:338664 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:38:269867 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:43:209082 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:48:136167 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:53:080588 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:03:58:023783 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:55:11:744751 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:55:12:773460 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:55:19:101401 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:55:24:040602 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:55:29:061920 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[07:55:34:599766 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
